X,Y,OBJECTID,FORMULARIO,CODIGO_ACCIDENTE,FECHA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,GRAVEDAD,CLASE_ACC,LOCALIDAD
-74.0997463149999,4.57931738700006,430010,A001128684,10516184,2020/05/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.1358769029999,4.61471277400005,430011,A001128118,10515868,2020/05/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.161398794,4.61565878900007,430012,A001176211,10515833,2020/05/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.174665448,4.61449703100004,430013,A001128489,10515854,2020/05/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.066202968,4.69194992400003,430014,A001175575,10515951,2020/05/24 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.074921724,4.73195508700007,430015,A001176029,10516092,2020/06/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.062634472,4.69494978600005,430016,A001136656,10515989,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.114821262,4.48872108500007,430017,A001176393,10516114,2020/05/30 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USME
-74.100618691,4.72785288600005,430018,A001176061,10515830,2020/05/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.071730886,4.71415497200007,430019,A001134900,10516171,2020/05/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.152470579,4.67246218300005,430020,A001175917,10515791,2020/05/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1533166739999,4.67524137100003,430021,A001176270,10516191,2020/05/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.167166653,4.69283287000007,430022,A001176243,10516190,2020/05/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.11954179,4.63830027600005,430023,A001175985,10515803,2020/05/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.119622821,4.63816959300004,430024,A001176317,10516054,2020/05/29 00:00:00+00,2020,CON MUERTOS,CHOQUE,FONTIBON
-74.139086423,4.66304595200006,430025,A001175809,10515993,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.139171042,4.66294972900005,430026,A001175810,10516075,2020/05/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.121781584,4.74350127600007,430027,A001176333,10516112,2020/05/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.059801572,4.72636380800003,430028,A001175638,10515992,2020/05/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.091502936,4.73924864500003,430029,A001176332,10516113,2020/05/30 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.064710915,4.74229180100002,430030,A001128609,10516166,2020/05/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.151821623,4.67975275600003,430031,A001176106,10515898,2020/05/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.152881435,4.68053883900006,430032,A001176423,10516058,2020/05/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.1249943349999,4.66247376300004,430033,A001176123,10516063,2020/05/30 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.049171562,4.75207363300007,430034,A001175910,10516099,2020/05/30 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.082625191,4.77104871200004,430035,A001127713,10515770,2020/05/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.1008543679999,4.74014827100007,430036,A001176064,10515858,2020/05/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.113151608,4.74743042500006,430037,A001136137,10514021,2020/03/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.0850136449999,4.56867639300003,430038,A001175884,10515896,2020/05/23 00:00:00+00,2020,CON MUERTOS,ATROPELLO,SAN CRISTOBAL
-74.11408549,4.61496258200003,430039,A001175851,10516129,2020/05/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.090692697,4.56029029600006,430040,A001135392,10515659,2020/05/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.096461704,4.56166512100003,430041,A001176344,10516150,2020/06/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.125042034,4.74495098900007,430044,A001236124,10530498,2020/12/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
0.0,0.0,430069,A001180352,10523791,2020/08/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
0.0,0.0,430070,A001133046,10510367,2020/02/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
0.0,0.0,430073,A001236587,10529954,2020/12/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
0.0,0.0,430075,A001184444,10524790,2020/10/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
0.0,0.0,430077,A001131267,10508591,2020/01/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
0.0,0.0,430079,A001130879,10508961,2020/01/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
0.0,0.0,430082,A001178536,10518073,2020/07/17 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
0.0,0.0,430086,A001235672,10530209,2020/12/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
0.0,0.0,430087,A001132009,10511558,2020/02/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
0.0,0.0,430088,A001180433,10519026,2020/08/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.105916861,4.61979660900005,430089,A001233396,10527889,2020/11/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.063372852,4.66972234400004,430090,A001232924,10527875,2020/11/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.0741385589999,4.59406206800003,430091,A001233239,10527928,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.156941304,4.69617535400005,430092,A001233896,10527916,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.127238527,4.69697484500006,430093,A001233385,10527901,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.115369049,4.62854397200005,430094,A001234054,10527930,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.1449618939999,4.67190676400003,430095,A001234305,10527920,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.061543631,4.75010019700005,430096,A001234437,10527880,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.068818886,4.71805668300004,430097,A001233391,10527878,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.029348032,4.71639521900005,430098,A001234253,10527860,2020/11/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0913813779999,4.67724337700002,430099,A001232102,10527926,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.10349501,4.57506343800003,430100,A001234387,10527937,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.102113504,4.60208558400007,430101,A001234381,10528121,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.086426402,4.75171941800005,430102,A001233965,10528109,2020/11/30 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.093935823,4.56852268800003,430103,A001233082,10528149,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.111561444,4.62058935500005,430104,A001234451,10528139,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.032236994,4.72995795700007,430105,A001234715,10528141,2020/12/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.074565862,4.65885091100006,430106,A001233161,10528143,2020/12/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.1617164739999,4.59468874300006,430107,A001233036,10528114,2020/12/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.0639895689999,4.63266832300008,430108,A001234174,10528145,2020/12/03 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CHAPINERO
-74.1144890579999,4.61554113700004,430109,A001233537,10528166,2020/12/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.087543226,4.61946826900004,430110,A001234464,10528153,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.118939621,4.62048528800005,430111,A001234322,10528126,2020/12/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.061890698,4.70792294500006,430112,A001234363,10528135,2020/12/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.112823314,4.65189788500004,430113,A001234547,10528122,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1574175009999,4.63672668400005,430114,A001234024,10528116,2020/12/02 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.0912893999999,4.75579383500002,430115,A001234178,10528134,2020/12/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.0810743709999,4.59512095300005,430116,A001234057,10528119,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.080935403,4.65248493600006,430117,A001234151,10528136,2020/12/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.1005687969999,4.63586462000006,430118,A001233520,10528125,2020/11/27 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TEUSAQUILLO
-74.132750688,4.68003839400006,430119,A001233207,10528163,2020/12/04 00:00:00+00,2020,CON MUERTOS,CHOQUE,FONTIBON
-74.137552026,4.63084956800003,430120,A001234578,10528138,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0323853909999,4.72563262500006,430121,A001234505,10528147,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1006279759999,4.57404600500007,430122,A001233730,10528123,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.1197046299999,4.67898742600005,430123,A001233785,10528144,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.07378782,4.60828352600004,430124,A001233668,10528151,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.098269402,4.62003152500006,430125,A001234571,10528164,2020/12/05 00:00:00+00,2020,CON MUERTOS,CHOQUE,PUENTE ARANDA
-74.1200947729999,4.63878220400005,430126,A001232651,10528162,2020/12/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.07394125,4.60694021500007,430127,A001234261,10528142,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.1019434519999,4.58079718300007,430128,A001234517,10528124,2020/12/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.046500979,4.75160983300003,430129,A001234673,10528137,2020/12/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.142277952,4.57961607300007,430130,A001233741,10528155,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.124795289,4.68471716800002,430131,A001234105,10528146,2020/11/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
0.0,0.0,430134,A001179170,10521625,2020/09/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
0.0,0.0,430136,A001134651,10512023,2020/02/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
0.0,0.0,430139,A001234000,10528384,2020/12/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
0.0,0.0,430145,A001233405,10526711,2020/11/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
0.0,0.0,430146,A001235377,10528778,2020/12/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
0.0,0.0,430148,A001234965,10530115,2020/12/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
0.0,0.0,430150,A001177623,10518994,2020/06/21 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
0.0,0.0,430151,A001181933,10519654,2020/09/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
0.0,0.0,430156,A001181286,10524466,2020/09/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
0.0,0.0,430157,A001135072,10512764,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
0.0,0.0,430158,A001175874,10516269,2020/05/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
0.0,0.0,430164,A001136585,10514882,2020/03/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
0.0,0.0,430166,A001236523,10530282,2020/12/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
0.0,0.0,430170,A001130000,10507522,2020/01/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
0.0,0.0,430172,A001127668,10516206,2020/06/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
0.0,0.0,430176,A001183661,10523052,2020/10/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
0.0,0.0,430178,A001175643,10516938,2020/06/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
0.0,0.0,430180,A001176565,10520803,2020/06/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
0.0,0.0,430181,A001133267,10511361,2020/02/17 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
0.0,0.0,430182,A001232922,10526953,2020/11/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
0.0,0.0,430183,A001183134,10522663,2020/10/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.090939237,4.61509314700004,430184,A001235100,10528807,2020/12/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.0793380539999,4.57286980400005,430185,A001235103,10528758,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.110646479,4.62194745900007,430186,A001235044,10528806,2020/12/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.063483311,4.58935654200008,430187,A001234826,10528804,2020/12/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.096923148,4.58921121900005,430188,A001235074,10528739,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.135343722,4.55514871900004,430189,A001234799,10528818,2020/12/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1213725709999,4.55541014500005,430190,A001234862,10528817,2020/12/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.0648028379999,4.64968535800006,430191,A001235295,10528748,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.080031602,4.62905113300008,430192,A001234546,10528811,2020/12/11 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,TEUSAQUILLO
-74.072512742,4.60096592800005,430193,A001234620,10528813,2020/12/12 00:00:00+00,2020,CON HERIDOS,OTRO,CANDELARIA
-74.187110811,4.61421935300007,430194,A001233171,10528847,2020/12/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.161222589,4.58991966000002,430195,A001235086,10528812,2020/12/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.0775169,4.62207691000003,430196,A001234922,10528774,2020/12/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.0499006329999,4.72881735100003,430197,A001235344,10528849,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.099572869,4.65871387600004,430198,A001234474,10528821,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.0909885309999,4.59589603600006,430199,A001234572,10528801,2020/12/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.137479883,4.63426552800007,430200,A001234771,10528776,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1163161819999,4.66200881200007,430201,A001234458,10528747,2020/12/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.106522501,4.60041939600006,430202,A001235218,10528761,2020/12/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.1451734629999,4.56502815600004,430203,A001235128,10528829,2020/12/13 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.096762906,4.61881481100005,430204,A001235006,10528773,2020/12/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.13549282,4.60979615100007,430205,A001235219,10528809,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.043432136,4.67200433600004,430206,A001234059,10528720,2020/12/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.162375706,4.61925622700005,430207,A001234982,10528845,2020/12/07 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.106646734,4.60619829700005,430208,A001235562,10528822,2020/12/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.100208177,4.58360518100005,430209,A001235005,10528795,2020/12/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.042094025,4.73688352900007,430210,A001234888,10528825,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.103594172,4.70417983900006,430211,A001234752,10528767,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.139078132,4.56241542200007,430212,A001177480,10528737,2020/12/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.1335826879999,4.56407362000004,430213,A001177479,10528740,2020/12/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.2037184719999,4.60979851500002,430214,A001235173,10528834,2020/12/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.0919444749999,4.55419848100007,430215,A001235546,10528820,2020/12/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.144480097,4.65155324000006,430216,A001234549,10528729,2020/12/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.069819905,4.63803168100003,430217,A001234846,10528856,2020/12/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.139282328,4.61206713700005,430218,A001235114,10528833,2020/12/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1196124639999,4.62896875100006,430219,A001235043,10528783,2020/12/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.163064821,4.60296714900005,430220,A001235134,10528851,2020/12/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.0571177429999,4.71937710800006,430221,A001234535,10528734,2020/12/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.1653455759999,4.62561365000005,430222,A001234787,10528756,2020/12/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1004409619999,4.58227358900007,430223,A001234320,10528808,2020/12/09 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.148647388,4.56825577600006,430224,A001235581,10528835,2020/12/13 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.133743648,4.66193559000004,430225,A001234533,10528735,2020/12/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.102109075,4.62713044000003,430226,A001234712,10528790,2020/12/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.13204916,4.60417088100007,430227,A001180585,10519197,2020/08/28 00:00:00+00,2020,CON HERIDOS,ATROPELLO,PUENTE ARANDA
-74.07996766,4.70992369900006,430228,A001181190,10519206,2020/08/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.1385520269999,4.62165262400003,430229,A001180935,10519187,2020/08/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.14324439,4.60266672300003,430230,A001179026,10519240,2020/08/30 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.145108432,4.58820362400007,430231,A001181070,10519178,2020/08/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.138220586,4.55727680800004,430232,A001181040,10519194,2020/08/28 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.139392786,4.57326590800005,430233,A001180994,10519247,2020/08/30 00:00:00+00,2020,CON HERIDOS,ATROPELLO,TUNJUELITO
-74.096593577,4.58451302900005,430234,A001180796,10519214,2020/08/29 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ANTONIO NARIÑO
-74.0676715449999,4.59486831300006,430235,A001180968,10519223,2020/09/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.0984944209999,4.74168992500006,430236,A001181934,10519234,2020/09/10 00:00:00+00,2020,CON MUERTOS,ATROPELLO,SUBA
-74.1505975059999,4.64566047600005,430237,A001181198,10519236,2020/09/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.137571306,4.63072309900002,430238,A001181050,10519233,2020/08/30 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.119986705,4.64565983600005,430239,A001180926,10519238,2020/09/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
-74.1829453089999,4.61327171200003,430240,A001181470,10519251,2020/09/01 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.144531613,4.55299128900003,430241,A001179581,10519193,2020/08/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.137508469,4.54706796900007,430242,A001180163,10519220,2020/09/01 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.13632596,4.54514156500005,430243,A001180022,10519213,2020/08/31 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1333120209999,4.56074771300007,430244,A001181670,10519237,2020/09/05 00:00:00+00,2020,CON MUERTOS,CHOQUE,TUNJUELITO
-74.127642341,4.57036101300002,430245,A001181476,10519258,2020/09/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.094330907,4.60161532400002,430246,A001180037,10519205,2020/08/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,LOS MARTIRES
-74.0377387789999,4.80158172000006,430247,A001181710,10519212,2020/09/07 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.1216723589999,4.60290454100004,430281,A001127218,10518507,2020/08/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.1208614459999,4.60283766400005,430284,A001134512,10512304,2020/02/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.120880057,4.60285544300007,430289,A001133840,10512169,2020/02/26 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
0.0,0.0,430315,A001176255,10516331,2020/05/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
0.0,0.0,430316,A001178846,10522344,2020/07/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
0.0,0.0,430319,A001131390,10508866,2020/01/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
0.0,0.0,430325,A001232065,10526137,2020/11/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
0.0,0.0,430329,A001180357,10521774,2020/08/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
0.0,0.0,430330,A001183147,10522369,2020/10/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
0.0,0.0,430331,A001234329,10527942,2020/11/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
0.0,0.0,430332,A001232659,10526639,2020/11/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
0.0,0.0,430333,A001136457,10515591,2020/05/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,FONTIBON
0.0,0.0,430334,A001179041,10518483,2020/07/15 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
0.0,0.0,430336,A001177493,10522578,2020/07/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
0.0,0.0,430337,A001177205,10517106,2020/06/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
0.0,0.0,430345,A001132098,10509647,2020/01/31 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
0.0,0.0,430347,A001132351,10509973,2020/02/03 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ENGATIVA
0.0,0.0,430348,A001181590,10524191,2020/09/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
0.0,0.0,430350,A001180567,10518712,2020/08/18 00:00:00+00,2020,CON HERIDOS,ATROPELLO,PUENTE ARANDA
0.0,0.0,430359,A001177668,10520923,2020/06/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
0.0,0.0,430361,A001183199,10524476,2020/10/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
0.0,0.0,430362,A001178133,10523389,2020/08/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
0.0,0.0,430364,A001132798,10511943,2020/02/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.108345567,4.57953642900003,430365,A001184910,10525377,2020/10/29 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.091209783,4.57220891400004,430366,A001184391,10525380,2020/10/29 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SAN CRISTOBAL
-74.160717034,4.59614256100002,430367,A001183169,10525394,2020/10/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.10560125,4.56544105100005,430368,A001177350,10521443,2020/07/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.1017463539999,4.73418017200004,430369,A001184829,10525410,2020/10/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.0422261799999,4.69880279900002,430370,A001184553,10525330,2020/10/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.097263622,4.60789385400005,430371,A001185047,10525346,2020/10/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.031330141,4.69677851900002,430372,A001184862,10525355,2020/10/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.050498539,4.72490163600003,430373,A001184996,10525367,2020/10/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
